,Clover ID,Name,Alternate Name,Description,Price,Price Type,Price Unit,Cost,Product Code,SKU,Quantity,Hidden?,Default tax rates?,Non-revenue item?,Printer Labels,Modifier Groups,Categories,Tax Rates,Variant Attribute,Variant Option,vendor_x,vendor_y
26420,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26421,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26422,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26423,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26424,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26425,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26426,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26427,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26428,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26429,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26430,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26431,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26432,7WY4NC5MRZSNG,Juul: Menthol Pods 5% 6Pk (CTD),,,$23.99,Fixed,,$16.83,840048220523,277608,4.0,No,No,No,,,Vape Liquid,Processing Charge,,,CTD,CTD
26433,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26434,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26435,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26436,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26437,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26438,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26439,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26440,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26441,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26442,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26443,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26444,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26445,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26446,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26447,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26448,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26449,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26450,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26451,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26452,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26453,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26454,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26455,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26456,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26457,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26458,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26459,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26460,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26461,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26462,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26463,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26464,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26465,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26466,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26467,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26468,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26469,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26470,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26471,,,,,,,,,,,,,,,,,,Vape Juice Tax,,,,
26472,TCB9EVZG4DSJM,Greenbrier: Party Pack Assorted 48 ct Pk (DGD),,,$2.99,Fixed,,$1.33,639277719621,,6.0,No,Yes,No,,,Household - General Products,,,,DGD,DGD
26473,KW2NFDKG5K0XW,Greenbrier: Party Cups 16 oz / 16 ct White/Yellow/Purple pk (DGD),,,$2.99,Fixed,,$1.33,195464334096,,9.0,No,No,No,,,Household - General Products,Processing Charge,,,DGD,DGD
26474,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26475,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26476,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26477,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26478,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26479,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26480,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26481,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26482,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26483,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26484,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26485,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26486,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26487,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26488,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26489,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26490,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26491,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26492,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26493,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26494,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26495,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26496,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26497,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26498,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26499,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26500,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26501,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26502,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26503,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26504,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26505,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26506,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26507,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26508,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26509,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26510,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26511,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26512,,,,,,,,,,,,,,,,,,Retail Tax,,,,
26513,BMNMR7QPYMK56,Greenbrier: Party Pack Plates 9*9 in Red 24 ct (DGD),,,$3.29,Fixed,,$1.25,195464233757,,,No,Yes,No,,,Household - General Products,,,,DGD,DGD
26514,NKWR9AYRCMGMJ,Greenbrier: Party Pack Paper Napkins Red/Blue 30 ct Pk (DGD),,,$2.99,Fixed,,$1.33,195464233771,195464233214,7.0,No,Yes,No,,,Hygiene Products,,,,DGD,DGD
26515,WKH187XVMREEC,Cigar Box: Malbec 750 ml Bottle (RND),,,$14.49,Fixed,,$9.35,655233000510,252749,7.0,No,No,No,Wine,,Alcohol - Wines,Processing Charge,,,RND,RND
26516,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26517,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26518,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26519,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26520,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26521,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26522,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26523,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26524,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26525,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26526,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26527,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26528,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26529,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26530,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26531,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26532,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26533,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26534,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26535,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26536,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26537,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26538,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26539,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26540,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26541,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26542,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26543,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26544,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26545,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26546,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26547,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26548,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26549,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26550,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26551,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26552,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26553,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26554,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26555,WXP5PPRNJWHM2,Gatorade: Zero - Orange 28 oz Bottle (PCD),,,$3.49,Fixed,,$2.08,052000042320,052000042320,9.0,No,Yes,No,,,Drinks - Energy / Coffee / Tea / Dairy Free,,,,PCD,PCD
26556,REXEMHJ2DKGBM,Everfresh: Tropical Fruit Punch Juice 16 oz Bottle (SSD),,,$2.99,Fixed,,$1.66,076737122360,076737122360,20.0,No,Yes,No,,,Drinks - Juice,,,,SSD,SSD
26557,006SWMDW69ZC8,Nightingale: Cookie Butter Cheesecake Ice Cream Sandwhich 5.3 oz pk (RFD),,,$4.99,Fixed,,$3.16,850037507382,609177,9.0,No,Yes,No,,,Ice Cream Products,,,,RFD,RFD
26558,MVQBDMRD3PGRM,Stouffers: Spaghetti with Meatballs 12 5/8 oz Pk (WGD),,,$6.49,Fixed,,$3.27,013800103932,,3.0,No,Yes,No,,,Frozen Food,,,,WGD,WGD
26559,P8YQ2A3EEMV1G,Hershey's: Twizzlers Strawberry Twists 2.5 oz Pk (CGD),,,$2.49,Fixed,,$1.28,03450204,393165,12.0,No,Yes,No,,,Snacks - Candy,,,,CGD,CGD
26560,FGB5CPP22MYHR,Miller: Lite Original - Tall Can 24 oz / Single (PBD),,,$2.99,Fixed,,$1.92,03435515,10029,13.0,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,,PBD,PBD
26561,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26562,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26563,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26564,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26565,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26566,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26567,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26568,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26569,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26570,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26571,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26572,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26573,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26574,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26575,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26576,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26577,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26578,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26579,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26580,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26581,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26582,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26583,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26584,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26585,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26586,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26587,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26588,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26589,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26590,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26591,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26592,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26593,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26594,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26595,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26596,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26597,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26598,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26599,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26600,SS0QPX7YQV9FC,Gatorade: Original Lemon-Lime 20 oz  Bottle (PCD),,,$2.99,Fixed,,$1.70,052000328684,052000328684,15.0,No,Yes,No,,,Drinks - Energy / Coffee / Tea / Dairy Free,,,,PCD,PCD
26601,N7P42TTHTRSZC,Miller: Lite 12 oz / 6 Pk Bottles (PBD),,,$11.49,Fixed,,$6.86,034100575052,10035,,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,,PBD,PBD
26602,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26603,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26604,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26605,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26606,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26607,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26608,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26609,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26610,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26611,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26612,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26613,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26614,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26615,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26616,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26617,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26618,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26619,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26620,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26621,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26622,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26623,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26624,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26625,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26626,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26627,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26628,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26629,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26630,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26631,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26632,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26633,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26634,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26635,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26636,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26637,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26638,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26639,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26640,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26641,ETNNGVRM5B7J4,Nestle: Hotpockets - Pepperoni Pizza 4.5 oz Pk(WGD),,,$2.99,Fixed,,$1.32,043695431025,,,No,Yes,No,,,Groceries - Boxed / Canned,,,,WGD,WGD
26642,722X727785TTJ,Hostess: Chocolate Cup Cake 3.17 oz pk (CGD),,,$2.69,Fixed,,$1.51,888109010010,642355,2.0,No,Yes,No,,,Snacks,,,,CGD,CGD
26643,6AJXNDGREYSF0,Nightingale: Strawberry Shortcake Ice Cream Sandwich 5.5 oz pk (RFD),,,$4.99,Fixed,,$3.16,867689000437,609162,,No,Yes,No,,,Ice Cream Products,,,,RFD,RFD
26644,4XEVSDZY2PBWT,Hershey's: Chocolate Dipped Pretzels 4.25 oz Bag (CGD),,,$4.19,Fixed,,$2.54,034000214600,648972,7.0,No,Yes,No,,,Snacks,,,,CGD,CGD
26645,40CHM56TZGQ26,Twix: Caramel Cookie Bar 4 to Go 3.02 oz Pk (CGD),,,$3.49,Fixed,,$1.91,040000004059,321182,23.0,No,Yes,No,,,Snacks - Candy,,,,CGD,CGD
26646,7E7P91B11AT1G,Flying Dog: The Truth - Imperial IPA 12 oz / 6 Pk Bottles (PBD),,,$14.49,Fixed,,$9.50,786243550143,22145,1.0,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,,PBD,PBD
26647,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26648,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26649,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26650,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26651,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26652,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26653,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26654,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26655,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26656,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26657,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26658,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26659,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26660,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26661,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26662,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26663,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26664,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26665,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26666,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26667,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26668,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26669,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26670,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26671,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26672,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26673,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26674,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26675,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26676,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26677,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26678,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26679,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26680,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26681,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26682,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26683,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26684,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26685,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26686,ENPKHPVRQED3T,Cheez-It: Original Grab n' Go 3 oz Bag (CGD),,,$2.19,Fixed,,$1.28,024100191345,621276,2.0,No,Yes,No,,,Snacks,,,,CGD,CGD
26687,8JWSPV1VZZR98,Michelob Ultra: Original - Tall Can 25 oz / Single (WZD),,,$2.99,Fixed,,$1.86,018200250101,06975,17.0,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,,WZD,WZD
26688,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26689,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26690,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26691,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26692,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26693,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26694,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26695,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26696,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26697,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26698,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26699,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26700,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26701,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26702,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26703,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26704,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26705,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26706,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26707,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26708,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26709,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26710,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26711,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26712,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26713,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26714,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26715,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26716,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26717,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26718,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26719,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26720,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26721,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26722,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26723,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26724,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26725,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26726,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
26727,ZQP6Q306YB55Y,Mentos: Chewy Mint - Mint 1.32 oz Roll (CGD),,,$1.69,Fixed,,$0.97,073390000110,371955,16.0,No,Yes,No,,,Snacks - Candy,,,,CGD,CGD
26728,FC6G2YHRYNJ6P,Van Leeuwen: Classic Mint Chip Ice Cream 14 oz Tub (RFD),,,$8.29,Fixed,,$4.98,850005872245,525505,2.0,No,Yes,No,,,Ice Cream Products,,,,RFD,RFD
26729,GAP0JTBQZR5YR,Wrigley's: Extra Polar Ice Gum 15 ct pk (CGD),,,$2.09,Fixed,,$1.25,02289805,374587,10.0,No,Yes,No,,,Hygiene Products,,,,CGD,CGD
26730,RGWSV8ZS30FGY,Tootsie: Dots Assorted Fruit Gumdrops 2.25 oz Box (CGD),,,$1.99,Fixed,,$1.19,071720049723,303230,27.0,No,Yes,No,,,Snacks - Candy,,,,CGD,CGD
26731,K2960NZCVXPDJ,Mars: M&M Peanut Chocolate 1.74 oz (CGD),,,$2.19,Fixed,,$1.19,040000000327,302380,49.0,No,Yes,No,,,Snacks - Candy,,,,CGD,CGD
26732,N9P71XW06A4TT,Hershey's: Twizzlers Strawberry Twists 7 oz Bag (CGD),,,$4.59,Fixed,,$2.39,034000544028,340455,1.0,No,Yes,No,,,Snacks - Candy,,,,CGD,CGD
26733,M57Z2G8KA3A86,Mike and Ike: Mega Mix 5 oz Bag (CGD),,,$2.49,Fixed,,$1.07,070970472589,314187,3.0,No,Yes,No,,,Snacks - Candy,,,,CGD,CGD
26734,Z88YBSJJV9KPM,Kelloggs: Raisin Bran Crunch Cereal 2.8 oz Cup (CGD),,,$2.49,Fixed,,$1.28,038000116308,617480,9.0,No,Yes,No,,,Groceries - Cereal,,,,CGD,CGD
26735,9596A8PXCJSEA,Kelloggs: Froot Loops Cereal 1.5 oz Cup (CGD),,,$2.53,Fixed,,$1.29,038000635304,617506,9.0,No,Yes,No,,,Groceries - Cereal,,,,CGD,CGD
26736,EEFX5WDH7ZBZ8,Cheez-it: Extra Cheesy 3 oz Bag (CGD),,,$2.19,Fixed,,$1.27,024100117734,651778,8.0,No,Yes,No,,,Snacks,,,,CGD,CGD
26737,JCS82AT5M3XYG,Chef Boyardee: Spaghetti & Meatballs 7.5 oz Can (CGD),,,$2.89,Fixed,,$1.84,064144047178,717389,9.0,No,Yes,No,,,Groceries - Boxed / Canned,,,,CGD,CGD
26738,4056JDM91NBQM,Red Bull: Original 16 oz Can (CGD),,,$5.49,Fixed,,$3.17,611269546019,819573,24.0,No,Yes,No,,,Drinks - Energy / Coffee / Tea / Dairy Free,,,,CGD,CGD
26739,CEMB7GKNY6ZCR,Nissin: Chow Mein - Teriyaki Beef Flavor 4 oz Pk (CGD),,,$2.49,Fixed,,$1.51,070662087237,727362,8.0,No,Yes,No,,,Groceries - Boxed / Canned,,,,CGD,CGD
26740,GBX39T3GFF166,Nissin: Chow Mein - Spicy Teriyaki Beef 4 oz Pk (CGD),,,$2.49,Fixed,,$1.51,070662087206,744912,12.0,No,Yes,No,,,Groceries - Boxed / Canned,,,,CGD,CGD
26741,4FZXGF0Q1HQW4,Paldo: Chicken Flavor Noodle Soup 3.03 oz Bowl (CGD),,,$2.29,Fixed,,$1.29,648436100255,724344,15.0,No,Yes,No,,,Groceries - Boxed / Canned,,,,CGD,CGD
26742,R6B4WCQ6XXBBT,Cheyenne: Gold Classic Filtered 100's Pk (CTD),,,$3.59,Fixed,,$2.37,874411000443,231936,20.0,No,No,No,,,Tobacco - Cigarettes,Processing Charge,,,CTD,CTD
26743,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
26744,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
26745,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
26746,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
26747,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
26748,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
26749,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
26750,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
